loc_rowid,pl_name,hostname,sy_snum,sy_pnum,st_teff,st_rad,st_mass,st_met,st_lum,st_age,st_vsin
28494,Kepler-535 b,Kepler-535,1,1,6128,1.276,1.203,0.2,,2.45,
28495,Kepler-535 b,Kepler-535,1,1,6173,1.108,1.202,0.21,,,
28496,Kepler-535 b,Kepler-535,1,1,6173,1.108,1.202,0.21,,,
28497,Kepler-535 b,Kepler-535,1,1,6017.92,1.36163,1.11,0.185,0.3406,,
28498,Kepler-535 b,Kepler-535,1,1,6197,1.214,1.253,,,0.72,
28499,Kepler-535 b,Kepler-535,1,1,6123,1.27,1.18,0.13,,3.24,
28500,Kepler-535 b,Kepler-535,1,1,6128,1.295,,,,,
28501,Kepler-535 b,Kepler-535,1,1,6173,1.108,1.202,0.21,,,
28502,Kepler-535 b,Kepler-535,1,1,6017.92,1.36163,1.11,0.185,0.3406,,
28503,Kepler-535 b,Kepler-535,1,1,6045,1.298,1.166,0.16,,,
28504,Kepler-535 b,Kepler-535,1,1,6017.92,1.36163,1.11,0.185,0.3406,,
28505,Kepler-536 b,Kepler-536,1,1,5485,0.915,,,,,
28506,Kepler-536 b,Kepler-536,1,1,5311,1.769,0.834,-0.46,,,
28507,Kepler-536 b,Kepler-536,1,1,5500.86,0.860125,0.965,0.062,-0.21446,,
28508,Kepler-536 b,Kepler-536,1,1,5311,1.769,0.834,-0.46,,,
28509,Kepler-536 b,Kepler-536,1,1,5500.86,0.860125,0.965,0.062,-0.21446,,
28510,Kepler-536 b,Kepler-536,1,1,5311,1.769,0.834,-0.46,,,
28511,Kepler-536 b,Kepler-536,1,1,5524,0.89,0.92,0,,4.79,
28512,Kepler-536 b,Kepler-536,1,1,5485,0.914,0.908,0.03,,5.62,
28513,Kepler-536 b,Kepler-536,1,1,5500.86,0.860125,0.965,0.062,-0.21446,,
28514,Kepler-536 b,Kepler-536,1,1,5311,1.769,0.834,-0.46,,,
28515,Kepler-536 b,Kepler-536,1,1,5364,1.6,0.916,,,13.7,
28516,Kepler-537 b,Kepler-537,1,1,5673.64,0.989822,1.01,0.1413,-0.03874,,
28517,Kepler-537 b,Kepler-537,1,1,5726,0.937,1.018,0.12,,,
